participant_id,group,trial_number,task_type,phase,bin_idx,speech_density
sub_05af81e6e698,2,1,value-tight-chunk,first_correct,2,0.1039219385042786
sub_05af81e6e698,2,1,value-tight-chunk,first_correct,3,0.0
sub_05af81e6e698,2,1,value-tight-chunk,first_correct,4,0.1584552329669198
sub_05af81e6e698,2,1,value-tight-chunk,first_correct,5,0.2541457307975928
sub_05af81e6e698,2,2,operator,post_correct,1,0.3954831435530654
sub_05af81e6e698,2,2,operator,post_correct,2,0.24287570898637534
sub_05af81e6e698,2,2,operator,post_correct,3,0.10423713496346391
sub_05af81e6e698,2,2,operator,post_correct,4,0.14752080697496264
sub_05af81e6e698,2,2,operator,post_correct,5,0.29323418282596253
sub_05af81e6e698,2,3,hybrid,post_incorrect,1,0.28251117357811584
sub_05af81e6e698,2,3,hybrid,post_incorrect,2,0.23002230569582896
sub_05af81e6e698,2,3,hybrid,post_incorrect,3,0.27678963821654007
sub_05af81e6e698,2,3,hybrid,post_incorrect,4,0.27200510792142224
sub_05af81e6e698,2,3,hybrid,post_incorrect,5,0.1981558413559208
sub_05af81e6e698,2,4,tautological,post_incorrect,1,0.13413795104321244
sub_05af81e6e698,2,4,tautological,post_incorrect,2,0.32674055223521825
sub_05af81e6e698,2,4,tautological,post_incorrect,3,0.22713595331448935
sub_05af81e6e698,2,4,tautological,post_incorrect,4,0.12599782819533004
sub_05af81e6e698,2,4,tautological,post_incorrect,5,0.202259671576714
sub_05af81e6e698,2,5,value-loose-chunk,post_incorrect,1,0.2964910389211873
sub_05af81e6e698,2,5,value-loose-chunk,post_incorrect,2,0.20700465262861006
sub_05af81e6e698,2,5,value-loose-chunk,post_incorrect,3,0.1444719971470516
sub_05af81e6e698,2,5,value-loose-chunk,post_incorrect,4,0.10084842051137456
sub_05af81e6e698,2,5,value-loose-chunk,post_incorrect,5,0.27525979249773963
sub_dedb795332fb,2,1,tautological,pre_incorrect,1,0.20003345040976755
sub_dedb795332fb,2,1,tautological,pre_incorrect,2,0.2834922227797297
sub_dedb795332fb,2,1,tautological,pre_incorrect,3,0.10106205051011881
sub_dedb795332fb,2,1,tautological,pre_incorrect,4,0.025045994313429902
sub_dedb795332fb,2,1,tautological,pre_incorrect,5,0.06271951831409935
sub_dedb795332fb,2,2,hybrid,pre_incorrect,1,0.26040363606037864
sub_dedb795332fb,2,2,hybrid,pre_incorrect,2,0.231882245017096
sub_dedb795332fb,2,2,hybrid,pre_incorrect,3,0.09949128513051497
sub_dedb795332fb,2,2,hybrid,pre_incorrect,4,0.1722958885831048
sub_dedb795332fb,2,2,hybrid,pre_incorrect,5,0.14460845634225802
sub_dedb795332fb,2,3,operator,pre_incorrect,1,0.18672337586523244
sub_dedb795332fb,2,3,operator,pre_incorrect,2,0.35326494871153313
sub_dedb795332fb,2,3,operator,pre_incorrect,3,0.33220748895004615
sub_dedb795332fb,2,3,operator,pre_incorrect,4,0.06258860812275893
sub_dedb795332fb,2,3,operator,pre_incorrect,5,0.17004419981652918
sub_dedb795332fb,2,4,value-tight-chunk,first_correct,1,0.22153289388651928
sub_dedb795332fb,2,4,value-tight-chunk,first_correct,2,0.13273878764378924
sub_dedb795332fb,2,4,value-tight-chunk,first_correct,3,0.15135065270776732
sub_dedb795332fb,2,4,value-tight-chunk,first_correct,4,0.14055835595191915
sub_dedb795332fb,2,4,value-tight-chunk,first_correct,5,0.24020938348196968
sub_dedb795332fb,2,5,value-loose-chunk,post_correct,1,0.4247685185185186
sub_dedb795332fb,2,5,value-loose-chunk,post_correct,2,0.19020061728395057
sub_dedb795332fb,2,5,value-loose-chunk,post_correct,3,0.0
sub_dedb795332fb,2,5,value-loose-chunk,post_correct,4,0.06095679012345727
sub_dedb795332fb,2,5,value-loose-chunk,post_correct,5,0.0675154320987657
sub_acc97ca3a1b4,2,1,value-tight-chunk,first_correct,1,0.3842063106477408
sub_acc97ca3a1b4,2,1,value-tight-chunk,first_correct,2,0.3782974644484423
sub_acc97ca3a1b4,2,1,value-tight-chunk,first_correct,3,0.4006985569284496
sub_acc97ca3a1b4,2,1,value-tight-chunk,first_correct,4,0.4061872185091328
sub_acc97ca3a1b4,2,1,value-tight-chunk,first_correct,5,0.5517549273211916
sub_acc97ca3a1b4,2,2,hybrid,post_incorrect,1,0.318208123110028
sub_acc97ca3a1b4,2,2,hybrid,post_incorrect,2,0.2679990545045527
sub_acc97ca3a1b4,2,2,hybrid,post_incorrect,3,0.21624132956221864
sub_acc97ca3a1b4,2,2,hybrid,post_incorrect,4,0.39930881022439285
sub_acc97ca3a1b4,2,2,hybrid,post_incorrect,5,0.37982834367129337
sub_acc97ca3a1b4,2,3,value-loose-chunk,post_correct,1,0.5054974081289004
sub_acc97ca3a1b4,2,3,value-loose-chunk,post_correct,2,0.2707432231650543
sub_acc97ca3a1b4,2,3,value-loose-chunk,post_correct,3,0.5476276950506812
sub_acc97ca3a1b4,2,3,value-loose-chunk,post_correct,4,0.39875193977614193
sub_acc97ca3a1b4,2,3,value-loose-chunk,post_correct,5,0.5545943804272462
sub_acc97ca3a1b4,2,4,tautological,post_incorrect,1,0.31715643782378106
sub_acc97ca3a1b4,2,4,tautological,post_incorrect,2,0.19900334000238282
sub_acc97ca3a1b4,2,4,tautological,post_incorrect,3,0.3217576711186338
sub_acc97ca3a1b4,2,4,tautological,post_incorrect,4,0.28404399107689404
sub_acc97ca3a1b4,2,4,tautological,post_incorrect,5,0.4890248261185713
sub_acc97ca3a1b4,2,5,operator,post_incorrect,1,0.4928934778783152
sub_acc97ca3a1b4,2,5,operator,post_incorrect,2,0.4080981203422917
sub_acc97ca3a1b4,2,5,operator,post_incorrect,3,0.357552393463555
sub_acc97ca3a1b4,2,5,operator,post_incorrect,4,0.541884077543555
sub_acc97ca3a1b4,2,5,operator,post_incorrect,5,0.5997061628054504
sub_cdce09da305b,2,1,hybrid,first_correct,1,0.5995943204868154
sub_cdce09da305b,2,1,hybrid,first_correct,2,0.4490872210953348
sub_cdce09da305b,2,1,hybrid,first_correct,3,0.5292089249492901
sub_cdce09da305b,2,1,hybrid,first_correct,4,0.5732251521298176
sub_cdce09da305b,2,1,hybrid,first_correct,5,0.6399594320486826
sub_cdce09da305b,2,2,value-tight-chunk,post_correct,1,0.39864062293783803
sub_cdce09da305b,2,2,value-tight-chunk,post_correct,2,0.47881747393427504
sub_cdce09da305b,2,2,value-tight-chunk,post_correct,3,0.6021512471954594
sub_cdce09da305b,2,2,value-tight-chunk,post_correct,4,0.5495578725089092
sub_cdce09da305b,2,2,value-tight-chunk,post_correct,5,0.5462584136201667
sub_cdce09da305b,2,3,value-loose-chunk,post_correct,1,0.6730489578284051
sub_cdce09da305b,2,3,value-loose-chunk,post_correct,2,0.39093553078041704
sub_cdce09da305b,2,3,value-loose-chunk,post_correct,3,0.6492971400872513
sub_cdce09da305b,2,3,value-loose-chunk,post_correct,4,0.6984973339796404
sub_cdce09da305b,2,3,value-loose-chunk,post_correct,5,0.6861366941347552
sub_cdce09da305b,2,4,operator,post_correct,1,0.4995033112582782
sub_cdce09da305b,2,4,operator,post_correct,2,0.33493377483443704
sub_cdce09da305b,2,4,operator,post_correct,3,0.44420529801324443
sub_cdce09da305b,2,4,operator,post_correct,4,0.49950331125827807
sub_cdce09da305b,2,4,operator,post_correct,5,0.681291390728476
sub_cdce09da305b,2,5,tautological,post_incorrect,1,0.47729738753025613
sub_cdce09da305b,2,5,tautological,post_incorrect,2,0.385944411985644
sub_cdce09da305b,2,5,tautological,post_incorrect,3,0.3294800100158586
sub_cdce09da305b,2,5,tautological,post_incorrect,4,0.5118938319005087
sub_cdce09da305b,2,5,tautological,post_incorrect,5,0.36566229863951316
sub_fdb029ec5a9d,2,1,value-loose-chunk,first_correct,1,0.20416066282420758
sub_fdb029ec5a9d,2,1,value-loose-chunk,first_correct,2,0.43425792507204597
sub_fdb029ec5a9d,2,1,value-loose-chunk,first_correct,3,0.23802233429394817
sub_fdb029ec5a9d,2,1,value-loose-chunk,first_correct,4,0.10644812680115293
sub_fdb029ec5a9d,2,1,value-loose-chunk,first_correct,5,0.2899855907780979
sub_fdb029ec5a9d,2,2,operator,post_correct,1,0.5675176868655798
sub_fdb029ec5a9d,2,2,operator,post_correct,2,0.43863426637957587
sub_fdb029ec5a9d,2,2,operator,post_correct,3,0.24992310058443556
sub_fdb029ec5a9d,2,2,operator,post_correct,4,0.3709627806828672
sub_fdb029ec5a9d,2,2,operator,post_correct,5,0.40402952937557657
sub_fdb029ec5a9d,2,3,hybrid,post_correct,1,0.31231003039513666
sub_fdb029ec5a9d,2,3,hybrid,post_correct,2,0.14942785624888238
sub_fdb029ec5a9d,2,3,hybrid,post_correct,3,0.1126408010012517
sub_fdb029ec5a9d,2,3,hybrid,post_correct,4,0.05766136241730636
sub_fdb029ec5a9d,2,3,hybrid,post_correct,5,0.22617557661362428
sub_fdb029ec5a9d,2,4,tautological,post_correct,1,0.6277854195323245
sub_fdb029ec5a9d,2,4,tautological,post_correct,2,0.2693259972489681
sub_fdb029ec5a9d,2,4,tautological,post_correct,3,0.3379642365887208
sub_fdb029ec5a9d,2,4,tautological,post_correct,4,0.13136176066024685
sub_fdb029ec5a9d,2,4,tautological,post_correct,5,0.2896836313617599
sub_fdb029ec5a9d,2,5,value-tight-chunk,post_correct,1,0.41881403290903435
sub_fdb029ec5a9d,2,5,value-tight-chunk,post_correct,2,0.31806892269481546
sub_fdb029ec5a9d,2,5,value-tight-chunk,post_correct,3,0.3134119838559448
sub_fdb029ec5a9d,2,5,value-tight-chunk,post_correct,4,0.3090655076063334
sub_fdb029ec5a9d,2,5,value-tight-chunk,post_correct,5,0.27832971126979134
sub_61d7e217ebbc,2,1,tautological,first_correct,1,0.42088754646840154
sub_61d7e217ebbc,2,1,tautological,first_correct,2,0.10722583643122656
sub_61d7e217ebbc,2,1,tautological,first_correct,3,0.4954693308550186
sub_61d7e217ebbc,2,1,tautological,first_correct,4,0.4546933085501852
sub_61d7e217ebbc,2,1,tautological,first_correct,5,0.7088754646840153
sub_61d7e217ebbc,2,2,hybrid,post_incorrect,1,0.28692423230974634
sub_61d7e217ebbc,2,2,hybrid,post_incorrect,2,0.4035797730307074
sub_61d7e217ebbc,2,2,hybrid,post_incorrect,3,0.31425233644859796
sub_61d7e217ebbc,2,2,hybrid,post_incorrect,4,0.1655540720961289
sub_61d7e217ebbc,2,2,hybrid,post_incorrect,5,0.2663551401869159
sub_61d7e217ebbc,2,3,value-loose-chunk,post_correct,1,0.4102726696258719
sub_61d7e217ebbc,2,3,value-loose-chunk,post_correct,2,0.25745085605580226
sub_61d7e217ebbc,2,3,value-loose-chunk,post_correct,3,0.07260621433100799
sub_61d7e217ebbc,2,3,value-loose-chunk,post_correct,4,0.40678503487634793
sub_61d7e217ebbc,2,3,value-loose-chunk,post_correct,5,0.0
sub_61d7e217ebbc,2,4,value-tight-chunk,post_correct,1,0.25567469711739316
sub_61d7e217ebbc,2,4,value-tight-chunk,post_correct,2,0.4187439075337701
sub_61d7e217ebbc,2,4,value-tight-chunk,post_correct,3,0.16543656872301893
sub_61d7e217ebbc,2,4,value-tight-chunk,post_correct,4,0.3544074641414847
sub_61d7e217ebbc,2,4,value-tight-chunk,post_correct,5,0.224899039131043
sub_61d7e217ebbc,2,5,operator,post_correct,1,0.4890222984562607
sub_61d7e217ebbc,2,5,operator,post_correct,2,0.3049742710120069
sub_61d7e217ebbc,2,5,operator,post_correct,3,0.16209262435677535
sub_61d7e217ebbc,2,5,operator,post_correct,4,0.4768439108061758
sub_61d7e217ebbc,2,5,operator,post_correct,5,0.5108061749571187
sub_43f76795edbe,2,1,value-loose-chunk,first_correct,1,0.4249566223250432
sub_43f76795edbe,2,1,value-loose-chunk,first_correct,2,0.636495083863505
sub_43f76795edbe,2,1,value-loose-chunk,first_correct,3,0.6399652978600345
sub_43f76795edbe,2,1,value-loose-chunk,first_correct,4,0.48235974551763955
sub_43f76795edbe,2,1,value-loose-chunk,first_correct,5,0.557403123192597
sub_43f76795edbe,2,2,operator,post_correct,1,0.6955564656496367
sub_43f76795edbe,2,2,operator,post_correct,2,0.5984437391215313
sub_43f76795edbe,2,2,operator,post_correct,3,0.6762567830449474
sub_43f76795edbe,2,2,operator,post_correct,4,0.5054264359578178
sub_43f76795edbe,2,2,operator,post_correct,5,0.68741681171291
sub_43f76795edbe,2,3,hybrid,post_correct,1,0.6188083273510409
sub_43f76795edbe,2,3,hybrid,post_correct,2,0.5199210337401294
sub_43f76795edbe,2,3,hybrid,post_correct,3,0.5249461593682704
sub_43f76795edbe,2,3,hybrid,post_correct,4,0.6308327351040913
sub_43f76795edbe,2,3,hybrid,post_correct,5,0.5900933237616655
sub_43f76795edbe,2,4,tautological,post_correct,1,0.5466565514251654
sub_43f76795edbe,2,4,tautological,post_correct,2,0.4590332719193669
sub_43f76795edbe,2,4,tautological,post_correct,3,0.5647014197463952
sub_43f76795edbe,2,4,tautological,post_correct,4,0.710686030128969
sub_43f76795edbe,2,4,tautological,post_correct,5,0.5953180882193572
sub_43f76795edbe,2,5,value-tight-chunk,post_incorrect,1,0.5318102226298673
sub_43f76795edbe,2,5,value-tight-chunk,post_incorrect,2,0.520970566163595
sub_43f76795edbe,2,5,value-tight-chunk,post_incorrect,3,0.4299174518469106
sub_43f76795edbe,2,5,value-tight-chunk,post_incorrect,4,0.569915784207455
sub_43f76795edbe,2,5,value-tight-chunk,post_incorrect,5,0.5602017843742187
sub_a9b8cf258182,2,1,value-tight-chunk,pre_incorrect,1,0.5657290710291292
sub_a9b8cf258182,2,1,value-tight-chunk,pre_incorrect,2,0.3292713462983055
sub_a9b8cf258182,2,1,value-tight-chunk,pre_incorrect,3,0.34116517819881437
sub_a9b8cf258182,2,1,value-tight-chunk,pre_incorrect,4,0.5132292796928459
sub_a9b8cf258182,2,1,value-tight-chunk,pre_incorrect,5,0.27489358150404763
sub_a9b8cf258182,2,2,value-loose-chunk,first_correct,1,0.6080418437397843
sub_a9b8cf258182,2,2,value-loose-chunk,first_correct,2,0.6905851585485452
sub_a9b8cf258182,2,2,value-loose-chunk,first_correct,3,0.4344557044785874
sub_a9b8cf258182,2,2,value-loose-chunk,first_correct,4,0.5421706440013082
sub_a9b8cf258182,2,2,value-loose-chunk,first_correct,5,0.0833605753514217
sub_a9b8cf258182,2,3,tautological,post_incorrect,1,0.39971621734412804
sub_a9b8cf258182,2,3,tautological,post_incorrect,2,0.4986645522076615
sub_a9b8cf258182,2,3,tautological,post_incorrect,3,0.3894082296970198
sub_a9b8cf258182,2,3,tautological,post_incorrect,4,0.2600784575578004
sub_a9b8cf258182,2,3,tautological,post_incorrect,5,0.28582756030381334
sub_a9b8cf258182,2,4,hybrid,post_incorrect,1,0.5429429930723646
sub_a9b8cf258182,2,4,hybrid,post_incorrect,2,0.5552958851514899
sub_a9b8cf258182,2,4,hybrid,post_incorrect,3,0.50459060178616
sub_a9b8cf258182,2,4,hybrid,post_incorrect,4,0.31236958517652946
sub_a9b8cf258182,2,4,hybrid,post_incorrect,5,0.3691678490943984
sub_a9b8cf258182,2,5,operator,post_incorrect,1,0.40572573240964854
sub_a9b8cf258182,2,5,operator,post_incorrect,2,0.3083215090560056
sub_a9b8cf258182,2,5,operator,post_incorrect,3,0.35819213755112106
sub_a9b8cf258182,2,5,operator,post_incorrect,4,0.30769551790334776
sub_a9b8cf258182,2,5,operator,post_incorrect,5,0.31508221350471627
sub_01b7819ee556,2,1,value-loose-chunk,first_correct,1,0.608321870701513
sub_01b7819ee556,2,1,value-loose-chunk,first_correct,2,0.4909731774415406
sub_01b7819ee556,2,1,value-loose-chunk,first_correct,3,0.518741403026135
sub_01b7819ee556,2,1,value-loose-chunk,first_correct,4,0.45134112792297176
sub_01b7819ee556,2,1,value-loose-chunk,first_correct,5,0.1648039889958736
sub_01b7819ee556,2,2,operator,post_incorrect,1,0.5673060884070059
sub_01b7819ee556,2,2,operator,post_incorrect,2,0.18965804837364478
sub_01b7819ee556,2,2,operator,post_incorrect,3,0.26013344453711396
sub_01b7819ee556,2,2,operator,post_incorrect,4,0.14153461217681482
sub_01b7819ee556,2,2,operator,post_incorrect,5,0.0697247706422023
sub_01b7819ee556,2,3,tautological,post_incorrect,1,0.4816884958705265
sub_01b7819ee556,2,3,tautological,post_incorrect,2,0.24964544923667273
sub_01b7819ee556,2,3,tautological,post_incorrect,3,0.0700342037206975
sub_01b7819ee556,2,3,tautological,post_incorrect,4,0.06945023775757096
sub_01b7819ee556,2,3,tautological,post_incorrect,5,0.051430716609660046
sub_01b7819ee556,2,4,value-tight-chunk,post_incorrect,1,0.35421706849086526
sub_01b7819ee556,2,4,value-tight-chunk,post_incorrect,2,0.20956035705347478
sub_01b7819ee556,2,4,value-tight-chunk,post_incorrect,3,0.2704596646366895
sub_01b7819ee556,2,4,value-tight-chunk,post_incorrect,4,0.597939434387252
sub_01b7819ee556,2,4,value-tight-chunk,post_incorrect,5,0.30929340118461635
sub_01b7819ee556,2,5,hybrid,post_incorrect,1,0.4073394495412844
sub_01b7819ee556,2,5,hybrid,post_incorrect,2,0.0
sub_01b7819ee556,2,5,hybrid,post_incorrect,3,0.21968306922435335
sub_01b7819ee556,2,5,hybrid,post_incorrect,4,0.0
sub_01b7819ee556,2,5,hybrid,post_incorrect,5,0.0
sub_9b26cf0dfff5,2,1,value-loose-chunk,first_correct,1,0.6253671842215693
sub_9b26cf0dfff5,2,1,value-loose-chunk,first_correct,2,0.37379353755770006
sub_9b26cf0dfff5,2,1,value-loose-chunk,first_correct,3,0.3318296265211918
sub_9b26cf0dfff5,2,1,value-loose-chunk,first_correct,4,0.662085606378516
sub_9b26cf0dfff5,2,1,value-loose-chunk,first_correct,5,0.42194712547209456
sub_9b26cf0dfff5,2,2,hybrid,post_incorrect,1,0.3863920620361877
sub_9b26cf0dfff5,2,2,hybrid,post_incorrect,2,0.17885433169348813
sub_9b26cf0dfff5,2,2,hybrid,post_incorrect,3,0.4114483448678398
sub_9b26cf0dfff5,2,2,hybrid,post_incorrect,4,0.22242141249062045
sub_9b26cf0dfff5,2,2,hybrid,post_incorrect,5,0.14074877011590115
sub_9b26cf0dfff5,2,3,tautological,post_incorrect,1,0.4614775285583256
sub_9b26cf0dfff5,2,3,tautological,post_incorrect,2,0.4798215625781706
sub_9b26cf0dfff5,2,3,tautological,post_incorrect,3,0.4269990827982992
sub_9b26cf0dfff5,2,3,tautological,post_incorrect,4,0.33794713582923347
sub_9b26cf0dfff5,2,3,tautological,post_incorrect,5,0.1936129408821809
sub_9b26cf0dfff5,2,4,operator,post_correct,1,0.4687583444592791
sub_9b26cf0dfff5,2,4,operator,post_correct,2,0.396395193591455
sub_9b26cf0dfff5,2,4,operator,post_correct,3,0.1427236315086786
sub_9b26cf0dfff5,2,4,operator,post_correct,4,0.47970627503337737
sub_9b26cf0dfff5,2,4,operator,post_correct,5,0.4150867823764994
sub_9b26cf0dfff5,2,5,value-tight-chunk,post_incorrect,1,0.34903693821395776
sub_9b26cf0dfff5,2,5,value-tight-chunk,post_incorrect,2,0.3001334111565079
sub_9b26cf0dfff5,2,5,value-tight-chunk,post_incorrect,3,0.3124739431334944
sub_9b26cf0dfff5,2,5,value-tight-chunk,post_incorrect,4,0.3020095055449012
sub_9b26cf0dfff5,2,5,value-tight-chunk,post_incorrect,5,0.19744851163178598
sub_0fde8a24c9b1,2,1,tautological,pre_incorrect,1,0.16618002836406107
sub_0fde8a24c9b1,2,1,tautological,pre_incorrect,2,0.2126887461416533
sub_0fde8a24c9b1,2,1,tautological,pre_incorrect,3,0.23045799616250873
sub_0fde8a24c9b1,2,1,tautological,pre_incorrect,4,0.27629932426795734
sub_0fde8a24c9b1,2,1,tautological,pre_incorrect,5,0.2442646200050046
sub_0fde8a24c9b1,2,2,value-tight-chunk,pre_incorrect,1,0.21965462584466505
sub_0fde8a24c9b1,2,2,value-tight-chunk,pre_incorrect,2,0.20017518978893814
sub_0fde8a24c9b1,2,2,value-tight-chunk,pre_incorrect,3,0.3088762826395256
sub_0fde8a24c9b1,2,2,value-tight-chunk,pre_incorrect,4,0.2572370067573187
sub_0fde8a24c9b1,2,2,value-tight-chunk,pre_incorrect,5,0.269750563110037
sub_0fde8a24c9b1,2,3,operator,pre_incorrect,1,0.5007091015266538
sub_0fde8a24c9b1,2,3,operator,pre_incorrect,2,0.24693417869358478
sub_0fde8a24c9b1,2,3,operator,pre_incorrect,3,0.1534996245933094
sub_0fde8a24c9b1,2,3,operator,pre_incorrect,4,0.12788854592475132
sub_0fde8a24c9b1,2,3,operator,pre_incorrect,5,0.4898223074997906
sub_0fde8a24c9b1,2,4,value-loose-chunk,first_correct,1,0.5461814621409921
sub_0fde8a24c9b1,2,4,value-loose-chunk,first_correct,2,0.29169386422976495
sub_0fde8a24c9b1,2,4,value-loose-chunk,first_correct,3,0.3496246736292428
sub_0fde8a24c9b1,2,4,value-loose-chunk,first_correct,4,0.24200391644908625
sub_0fde8a24c9b1,2,4,value-loose-chunk,first_correct,5,0.16269582245430808
sub_0fde8a24c9b1,2,5,hybrid,post_incorrect,1,0.27855176441144563
sub_0fde8a24c9b1,2,5,hybrid,post_incorrect,2,0.26424459831484154
sub_0fde8a24c9b1,2,5,hybrid,post_incorrect,3,0.276174188704429
sub_0fde8a24c9b1,2,5,hybrid,post_incorrect,4,0.08805372486860784
sub_0fde8a24c9b1,2,5,hybrid,post_incorrect,5,0.14019354300492157
sub_d99ccdfef616,2,1,value-loose-chunk,first_correct,1,0.48358710994984533
sub_d99ccdfef616,2,1,value-loose-chunk,first_correct,2,0.5297173919572337
sub_d99ccdfef616,2,1,value-loose-chunk,first_correct,3,0.38519986785596316
sub_d99ccdfef616,2,1,value-loose-chunk,first_correct,4,0.594858395651259
sub_d99ccdfef616,2,1,value-loose-chunk,first_correct,5,0.4951497131873742
sub_d99ccdfef616,2,2,tautological,post_incorrect,1,0.501042636840934
sub_d99ccdfef616,2,2,tautological,post_incorrect,2,0.3289374994848635
sub_d99ccdfef616,2,2,tautological,post_incorrect,3,0.1759789659350349
sub_d99ccdfef616,2,2,tautological,post_incorrect,4,0.2635027652542294
sub_d99ccdfef616,2,2,tautological,post_incorrect,5,0.2711680005274994
sub_d99ccdfef616,2,3,hybrid,post_incorrect,1,0.38469842682554983
sub_d99ccdfef616,2,3,hybrid,post_incorrect,2,0.1840012526061629
sub_d99ccdfef616,2,3,hybrid,post_incorrect,3,0.3643270950250106
sub_d99ccdfef616,2,3,hybrid,post_incorrect,4,0.3758642570479687
sub_d99ccdfef616,2,3,hybrid,post_incorrect,5,0.3319406330605624
sub_d99ccdfef616,2,4,operator,post_correct,1,0.4777638946735157
sub_d99ccdfef616,2,4,operator,post_correct,2,0.31696669597544236
sub_d99ccdfef616,2,4,operator,post_correct,3,0.4570009409659548
sub_d99ccdfef616,2,4,operator,post_correct,4,0.29422925632838215
sub_d99ccdfef616,2,4,operator,post_correct,5,0.11414996837737285
sub_d99ccdfef616,2,5,value-tight-chunk,post_correct,1,0.5731044402518073
sub_d99ccdfef616,2,5,value-tight-chunk,post_correct,2,0.13442175854146038
sub_d99ccdfef616,2,5,value-tight-chunk,post_correct,3,0.326975884034147
sub_d99ccdfef616,2,5,value-tight-chunk,post_correct,4,0.039265499785179306
sub_d99ccdfef616,2,5,value-tight-chunk,post_correct,5,0.24653951768068308
sub_b153474cd583,2,1,tautological,pre_incorrect,1,0.35148225469728595
sub_b153474cd583,2,1,tautological,pre_incorrect,2,0.2988308977035492
sub_b153474cd583,2,1,tautological,pre_incorrect,3,0.27787056367432067
sub_b153474cd583,2,1,tautological,pre_incorrect,4,0.32442588726513555
sub_b153474cd583,2,1,tautological,pre_incorrect,5,0.39870563674321413
sub_b153474cd583,2,2,hybrid,pre_incorrect,1,0.4833402922755739
sub_b153474cd583,2,2,hybrid,pre_incorrect,2,0.3673486430062625
sub_b153474cd583,2,2,hybrid,pre_incorrect,3,0.5016283924843419
sub_b153474cd583,2,2,hybrid,pre_incorrect,4,0.3326096033402926
sub_b153474cd583,2,2,hybrid,pre_incorrect,5,0.5358246346555323
sub_b153474cd583,2,3,operator,pre_incorrect,1,0.5433820459290188
sub_b153474cd583,2,3,operator,pre_incorrect,2,0.41924843423799657
sub_b153474cd583,2,3,operator,pre_incorrect,3,0.41607515657620237
sub_b153474cd583,2,3,operator,pre_incorrect,4,0.34396659707724603
sub_b153474cd583,2,3,operator,pre_incorrect,5,0.29999999999999893
sub_b153474cd583,2,4,value-tight-chunk,first_correct,1,0.4791788856304985
sub_b153474cd583,2,4,value-tight-chunk,first_correct,2,0.4737536656891494
sub_b153474cd583,2,4,value-tight-chunk,first_correct,3,0.5013196480938409
sub_b153474cd583,2,4,value-tight-chunk,first_correct,4,0.2712609970674489
sub_b153474cd583,2,4,value-tight-chunk,first_correct,5,0.4888563049853382
sub_b153474cd583,2,5,value-loose-chunk,post_correct,1,0.7032593123209169
sub_b153474cd583,2,5,value-loose-chunk,post_correct,2,0.4720630372492838
sub_b153474cd583,2,5,value-loose-chunk,post_correct,3,0.6891117478510039
sub_b153474cd583,2,5,value-loose-chunk,post_correct,4,0.30766475644699137
sub_b153474cd583,2,5,value-loose-chunk,post_correct,5,0.4507521489971339
sub_08077de52922,2,1,value-loose-chunk,first_correct,1,0.6171838814265864
sub_08077de52922,2,1,value-loose-chunk,first_correct,2,0.35108846688281614
sub_08077de52922,2,1,value-loose-chunk,first_correct,3,0.20333487725798943
sub_08077de52922,2,1,value-loose-chunk,first_correct,4,0.20333487725798985
sub_08077de52922,2,1,value-loose-chunk,first_correct,5,0.12505789717461768
sub_08077de52922,2,2,value-tight-chunk,post_incorrect,1,0.27764764932240255
sub_08077de52922,2,2,value-tight-chunk,post_incorrect,2,0.13819641960849932
sub_08077de52922,2,2,value-tight-chunk,post_incorrect,3,0.10799732307177487
sub_08077de52922,2,2,value-tight-chunk,post_incorrect,4,0.14898778651497335
sub_08077de52922,2,2,value-tight-chunk,post_incorrect,5,0.317048686632089
sub_08077de52922,2,3,operator,post_incorrect,1,0.22226859193723397
sub_08077de52922,2,3,operator,post_incorrect,2,0.1318754694933645
sub_08077de52922,2,3,operator,post_incorrect,3,0.1901343794341036
sub_08077de52922,2,3,operator,post_incorrect,4,0.11918871546615392
sub_08077de52922,2,3,operator,post_incorrect,5,0.10524997913362788
sub_08077de52922,2,4,hybrid,post_correct,1,0.40904088715821546
sub_08077de52922,2,4,hybrid,post_correct,2,0.2526877169220352
sub_08077de52922,2,4,hybrid,post_correct,3,0.26123761957165825
sub_08077de52922,2,4,hybrid,post_correct,4,0.1050960805891804
sub_08077de52922,2,4,hybrid,post_correct,5,0.3719207652586137
sub_08077de52922,2,5,tautological,post_incorrect,1,0.15253598928690984
sub_08077de52922,2,5,tautological,post_incorrect,2,0.10650318044861086
sub_08077de52922,2,5,tautological,post_incorrect,3,0.20254435888851705
sub_08077de52922,2,5,tautological,post_incorrect,4,0.2645212587880822
sub_08077de52922,2,5,tautological,post_incorrect,5,0.09432541011047954
sub_da15d261510f,2,1,tautological,pre_incorrect,1,0.26777369826435243
sub_da15d261510f,2,1,tautological,pre_incorrect,2,0.38180073431241746
sub_da15d261510f,2,1,tautological,pre_incorrect,3,0.3364485981308411
sub_da15d261510f,2,1,tautological,pre_incorrect,4,0.44755507343124123
sub_da15d261510f,2,1,tautological,pre_incorrect,5,0.46057242990654274
sub_da15d261510f,2,2,value-loose-chunk,first_correct,1,0.5567041839980426
sub_da15d261510f,2,2,value-loose-chunk,first_correct,2,0.3910570100318085
sub_da15d261510f,2,2,value-loose-chunk,first_correct,3,0.31636897479814113
sub_da15d261510f,2,2,value-loose-chunk,first_correct,4,0.22730609248837785
sub_da15d261510f,2,2,value-loose-chunk,first_correct,5,0.5708343528260335
